STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,iccs,type of crime,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,LV,Latvia,2021,,147,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,LV,Latvia,2022,,150,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,LV,Latvia,2023,,93,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2016,,20,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2017,,4,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2018,,4,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2019,,1,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2020,,6,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2021,,8,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2022,,12,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,ME,Montenegro,2023,,9,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MK,North Macedonia,2019,,7,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MK,North Macedonia,2020,,6,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MK,North Macedonia,2021,,7,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MK,North Macedonia,2022,,16,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MK,North Macedonia,2023,,22,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2016,,1,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2017,,1,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2018,,2,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2019,,1,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2020,,1,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2021,,6,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2022,,5,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,MT,Malta,2023,,4,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2016,,6166,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2017,,5013,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2018,,8989,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2019,,4085,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2020,,5065,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2021,,4957,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2022,,3072,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PL,Poland,2023,,2875,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2016,,69,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2017,,84,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2018,,71,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2019,,70,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2020,,62,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2021,,100,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2022,,56,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,PT,Portugal,2023,,72,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2016,,1173,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2017,,855,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2018,,658,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2019,,647,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2020,,679,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2021,,763,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2022,,429,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RO,Romania,2023,,335,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2016,,147,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2017,,147,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2018,,295,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2019,,219,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2020,,180,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2021,,195,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2022,,145,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,RS,Serbia,2023,,112,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2016,,251,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2017,,287,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2018,,441,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2019,,161,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2020,,152,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2021,,400,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2022,,173,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SE,Sweden,2023,,269,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2016,,199,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2017,,80,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2018,,108,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2019,,185,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2020,,298,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2021,,187,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2022,,191,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SI,Slovenia,2023,,105,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2016,,71,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2017,,128,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2018,,67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2019,,62,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2020,,66,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2021,,96,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2022,,68,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,SK,Slovakia,2023,,34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,TR,Türkiye,2016,,1716,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,XK,Kosovo*,2016,,48,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,XK,Kosovo*,2017,,44,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,XK,Kosovo*,2018,,39,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,XK,Kosovo*,2019,,20,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,NR,Number,XK,Kosovo*,2020,,40,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2016,,8.90,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2017,,10.32,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2018,,9.55,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2019,,10.66,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2020,,5.66,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2021,,9.29,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2022,,17.68,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2023,,11.30,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2016,,0.23,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2017,,0.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2018,,0.27,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2019,,0.43,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2020,,0.42,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2021,,0.64,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2022,,1.65,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2023,,13.51,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2016,,0.85,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2017,,0.88,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2018,,0.85,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2019,,0.87,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2020,,0.65,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2021,,0.88,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2022,,0.77,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2023,,0.81,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2016,,1.85,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2017,,1.96,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2018,,2.37,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2019,,1.86,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2020,,1.70,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2021,,1.46,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2022,,1.54,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2023,,1.52,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2016,,0.24,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2017,,0.30,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2018,,0.21,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2019,,0.15,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2020,,0.23,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2021,,0.69,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2022,,0.65,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2023,,0.33,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2016,,4.48,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2017,,3.51,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2018,,1.85,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2019,,1.60,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2020,,1.24,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2021,,1.34,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2022,,2.54,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2023,,0.63,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2016,,0.93,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2017,,0.87,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2018,,2.65,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2019,,1.15,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2020,,1.08,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2021,,0.89,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2022,,1.71,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2023,,1.26,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2016,,7.91,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2017,,4.67,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2018,,4.80,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2019,,5.00,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2020,,5.01,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2021,,6.15,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2022,,5.92,,,,,
dataflow,ESTAT:CRIM_OFF_CAT(1.0),Police-recorded offences by offence category,A,Annual,ICCS07031,Bribery,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2023,,6.39,,,,,
