citizen_country,citizen_ISO3,citizen_region,citizen_sub_region,sex,age,country,country_ISO3,year,count
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2022-06,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2022-07,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2022-08,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2022-09,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2022-10,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2022-11,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2022-12,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-01,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-02,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-03,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-04,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-05,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-06,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-07,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-08,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-09,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-10,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-11,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2023-12,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-01,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-02,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-03,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-04,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-05,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-06,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-07,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-08,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-09,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-10,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-11,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2024-12,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2025-01,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2025-02,0
Moldova,MDA,Europe,Eastern Europe,Males,TOTAL,Slovakia,SVK,2025-03,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-03,10
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-04,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-05,5
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-06,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-07,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-08,5
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-09,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-10,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-11,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2022-12,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-01,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-02,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-03,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-04,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-05,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-06,5
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-07,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-08,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-09,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-10,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-11,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2023-12,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-01,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-02,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-03,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-04,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-05,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-06,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-07,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-08,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-09,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-10,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-11,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2024-12,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2025-01,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2025-02,0
Moldova,MDA,Europe,Eastern Europe,Total,TOTAL,Slovakia,SVK,2025-03,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-03,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-04,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-05,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-06,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-07,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-08,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-09,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-10,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-11,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2022-12,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-01,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-02,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-03,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-04,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-05,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-06,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-07,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-08,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-09,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-10,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-11,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2023-12,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-01,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-02,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-03,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-04,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-05,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-06,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-07,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-08,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-09,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-10,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-11,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2024-12,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2025-01,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2025-02,0
Moldova,MDA,Europe,Eastern Europe,Unknown,TOTAL,Slovakia,SVK,2025-03,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-03,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-04,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-05,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-06,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-07,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-08,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-09,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-10,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-11,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2022-12,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-01,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-02,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-03,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-04,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-05,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-06,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-07,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-08,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-09,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-10,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-11,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2023-12,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-01,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-02,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-03,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-04,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-05,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-06,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-07,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-08,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-09,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-10,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-11,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2024-12,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2025-01,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2025-02,0
Montenegro,MNE,Europe,Southern Europe,Females,TOTAL,Slovakia,SVK,2025-03,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-03,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-04,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-05,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-06,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-07,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-08,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-09,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-10,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-11,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2022-12,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-01,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-02,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-03,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-04,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-05,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-06,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-07,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-08,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-09,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-10,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-11,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2023-12,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-01,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-02,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-03,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-04,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-05,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-06,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-07,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-08,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-09,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-10,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-11,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2024-12,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2025-01,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2025-02,0
Montenegro,MNE,Europe,Southern Europe,Males,TOTAL,Slovakia,SVK,2025-03,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-03,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-04,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-05,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-06,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-07,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-08,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-09,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-10,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-11,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2022-12,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-01,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-02,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-03,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-04,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-05,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-06,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-07,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-08,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-09,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-10,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-11,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2023-12,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-01,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-02,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-03,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-04,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-05,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-06,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-07,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-08,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-09,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-10,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-11,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2024-12,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2025-01,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2025-02,0
Montenegro,MNE,Europe,Southern Europe,Total,TOTAL,Slovakia,SVK,2025-03,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-03,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-04,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-05,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-06,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-07,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-08,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-09,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-10,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-11,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2022-12,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-01,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-02,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-03,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-04,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-05,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-06,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-07,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-08,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-09,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-10,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-11,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2023-12,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-01,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-02,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-03,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-04,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-05,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-06,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-07,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-08,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-09,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-10,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-11,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2024-12,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2025-01,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2025-02,0
Montenegro,MNE,Europe,Southern Europe,Unknown,TOTAL,Slovakia,SVK,2025-03,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-03,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-04,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-05,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-06,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-07,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-08,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-09,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-10,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-11,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2022-12,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-01,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-02,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-03,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-04,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-05,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-06,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-07,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-08,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-09,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-10,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-11,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2023-12,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-01,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-02,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-03,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-04,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-05,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-06,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-07,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-08,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-09,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-10,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-11,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Females,TOTAL,Slovakia,SVK,2024-12,0
